trial,t_us,phase,x_cm,y_cm,ax,ay,az,,,,,
1,1384184,2,12.5,9.5,2332,16176,-1256,,,,,
1,1386184,2,12.5,9.5,1956,16092,-1360,,,,,
1,1389184,2,12.5,9.5,2444,15976,-1332,,,,,
1,1391184,2,12.5,9.5,2176,15760,-1432,,,,,
1,1394184,2,12.5,9.5,2316,15724,-1336,,,,,
1,1396184,2,12.5,9.5,2008,15780,-1428,,,,,
1,1399184,2,12.5,9.5,2088,15908,-1460,,,,,
1,1401184,2,12.5,9.5,1508,15964,-1536,,,,,
1,1404184,2,12.5,9.5,1452,16124,-1764,,,,,
1,1406184,2,12.5,9.5,1368,16336,-1828,,,,,
1,1409184,2,12.5,9.5,1044,16464,-2016,,,,,
1,1411183,2,12.5,9.5,588,16432,-2032,,,,,
1,1414184,2,12.5,9.5,616,16340,-2180,,,,,
1,1416184,2,12.5,9.5,808,16320,-2004,,,,,
1,1419184,2,12.5,9.5,908,16164,-2140,,,,,
1,1421184,2,12.5,9.5,1168,16092,-2124,,,,,
1,1424184,2,12.5,9.5,1628,15952,-2012,,,,,
1,1426184,2,12.5,9.5,1832,15856,-1952,,,,,
1,1429184,2,12.5,9.5,2312,15916,-1872,,,,,
1,1431184,2,12.5,9.5,2672,15880,-1712,,,,,
1,1434184,2,12.5,9.5,2756,16000,-1452,,,,,
1,1436184,2,12.5,9.5,2704,16020,-1384,,,,,
1,1439184,2,12.5,9.5,2476,16312,-1272,,,,,
1,1441184,2,12.5,9.5,2084,16460,-1248,,,,,
1,1444184,2,12.5,9.5,1800,16600,-972,,,,,
1,1446184,2,12.5,9.5,1404,16656,-980,,,,,
1,1449184,2,12.5,9.5,1164,16832,-1112,,,,,
1,1451184,2,12.5,9.5,1244,16760,-1172,,,,,
1,1454184,2,12.5,9.5,1072,16656,-1544,,,,,
1,1456183,2,12.5,9.5,1452,16568,-1688,,,,,
1,1459184,2,12.5,9.5,1608,16328,-1648,,,,,
1,1461184,2,12.5,9.5,1760,16144,-2024,,,,,
1,1464184,2,12.5,9.5,1956,15920,-2160,,,,,
1,1466184,2,12.5,9.5,2168,15716,-2272,,,,,
1,1469184,2,12.5,9.5,1708,15616,-2340,,,,,
1,1471184,2,12.5,9.5,2036,15640,-2248,,,,,
1,1474184,2,12.5,9.5,1636,15680,-1992,,,,,
1,1476183,2,12.5,9.5,1568,15776,-2028,,,,,
1,1479184,2,12.5,9.5,1180,16052,-1896,,,,,
1,1481184,2,12.5,9.5,1516,16112,-1540,,,,,
1,1484184,2,12.5,9.5,1320,16384,-1436,,,,,
1,1486184,2,12.5,9.5,1380,16408,-1316,,,,,
1,1489184,2,12.5,9.5,1524,16712,-1356,,,,,
1,1491184,2,12.5,9.5,1428,16664,-1348,,,,,
1,1494184,2,12.5,9.5,1524,16636,-1392,,,,,
1,1496184,2,12.5,9.5,1568,16548,-1336,,,,,
1,1499184,2,12.5,9.5,1656,16432,-1480,,,,,
1,1501184,2,12.5,9.5,1656,16296,-1576,,,,,
1,1504184,2,12.5,9.5,1832,16128,-1604,,,,,
1,1506184,2,12.5,9.5,1832,16016,-1692,,,,,
1,1509184,2,12.5,9.5,2092,16028,-1724,,,,,
1,1511184,2,12.5,9.5,2140,16068,-1788,,,,,
1,1514184,2,12.5,9.5,2212,15984,-1788,,,,,
1,1516184,2,12.5,9.5,2240,16256,-1740,,,,,
1,1519184,2,12.5,9.5,2196,16356,-1684,,,,,
1,1521184,2,12.5,9.5,2020,16448,-1644,,,,,
1,1524184,2,12.5,9.5,1692,16608,-1804,,,,,
1,1526184,2,12.5,9.5,1256,16480,-1988,,,,,
1,1529184,2,12.5,9.5,1036,16440,-2064,,,,,
1,1531184,2,12.5,9.5,1104,16376,-1728,,,,,
1,1534184,2,12.5,9.5,932,16260,-1800,,,,,
1,1536184,2,12.5,9.5,740,16056,-1844,,,,,
1,1539184,2,12.5,9.5,1392,16020,-1988,,,,,
1,1541184,2,12.5,9.5,1168,15844,-1860,,,,,
1,1544184,2,12.5,9.5,1356,15768,-1900,,,,,
1,1546183,2,12.5,9.5,2316,15912,-1608,,,,,
1,1549184,2,12.5,9.5,2528,15900,-1328,,,,,
1,1551184,2,12.5,9.5,2404,15928,-1472,,,,,
1,1554184,2,12.5,9.5,1908,16024,-1316,,,,,
1,1556184,2,12.5,9.5,2380,16240,-1216,,,,,
1,1559184,2,12.5,9.5,1916,16420,-1260,,,,,
1,1561184,2,12.5,9.5,1328,16284,-1196,,,,,
1,1564184,2,12.5,9.5,972,16464,-1432,,,,,
1,1566184,2,12.5,9.5,1476,16668,-1564,,,,,
1,1569184,2,12.5,9.5,1008,16600,-1872,,,,,
1,1571184,2,12.5,9.5,1464,16508,-1732,,,,,
1,1574184,2,12.5,9.5,1684,16432,-2056,,,,,
1,1576184,2,12.5,9.5,1600,16292,-2084,,,,,
1,1579184,2,12.5,9.5,2152,16296,-2116,,,,,
1,1581184,2,12.5,9.5,1848,16024,-2140,,,,,
1,1584184,2,12.5,9.5,2068,16084,-2020,,,,,
1,1586184,2,12.5,9.5,2148,16092,-2016,,,,,
1,1589184,2,12.5,9.5,1904,16084,-1884,,,,,
1,1591184,2,12.5,9.5,1908,15976,-1640,,,,,
1,1594184,2,12.5,9.5,2252,16136,-1404,,,,,
1,1596184,2,12.5,9.5,1252,16132,-1596,,,,,
1,1599184,2,12.5,9.5,1600,16260,-1232,,,,,
1,1601184,2,12.5,9.5,1560,16348,-1260,,,,,
1,1604184,2,12.5,9.5,1648,16436,-1224,,,,,
1,1606183,2,12.5,9.5,1280,16376,-1292,,,,,
1,1609184,2,12.5,9.5,1248,16408,-1428,,,,,
1,1611184,2,12.5,9.5,1452,16464,-1432,,,,,
1,1614184,2,12.5,9.5,1028,16172,-1508,,,,,
1,1616184,2,12.5,9.5,1556,16156,-1668,,,,,
1,1619184,2,12.5,9.5,1468,16044,-1680,,,,,
1,1621184,2,12.5,9.5,1496,16048,-1820,,,,,
1,1624184,2,12.5,9.5,1824,16052,-1708,,,,,
1,1626184,2,12.5,9.5,2084,15860,-1832,,,,,
1,1629184,2,12.5,9.5,2292,16056,-1900,,,,,
1,1631184,2,12.5,9.5,2000,15996,-2108,,,,,
1,1634184,2,12.5,9.5,2176,16200,-1992,,,,,
1,1636184,2,12.5,9.5,1972,16460,-1848,,,,,
1,1639184,2,12.5,9.5,1768,16428,-1780,,,,,
1,1641184,2,12.5,9.5,1496,16564,-1572,,,,,
1,1644184,2,12.5,9.5,1692,16564,-1588,,,,,
1,1646184,2,12.5,9.5,1160,16492,-1608,,,,,
1,1649184,2,12.5,9.5,1260,16484,-1460,,,,,
1,1651184,2,12.5,9.5,1672,16468,-1436,,,,,
1,1654184,2,12.5,9.5,1872,16352,-1328,,,,,
1,1656184,2,12.5,9.5,1720,16188,-1552,,,,,
1,1659184,2,12.5,9.5,2016,16196,-1672,,,,,
1,1661184,2,12.5,9.5,2100,15968,-1540,,,,,
1,1664184,2,12.5,9.5,2092,16016,-1672,,,,,
1,1666184,2,12.5,9.5,1852,15840,-1640,,,,,
1,1669184,2,12.5,9.5,1856,15900,-1792,,,,,
1,1671184,2,12.5,9.5,1512,15868,-1560,,,,,
1,1674184,2,12.5,9.5,1488,16052,-1716,,,,,
1,1676184,2,12.5,9.5,1120,16100,-1668,,,,,
1,1679184,2,12.5,9.5,1360,16248,-1564,,,,,
1,1681183,2,12.5,9.5,1088,16300,-1848,,,,,
1,1684184,2,12.5,9.5,1260,16340,-1812,,,,,
1,1686184,2,12.5,9.5,1492,16468,-1860,,,,,
1,1689184,2,12.5,9.5,1820,16384,-1796,,,,,
1,1691184,2,12.5,9.5,1560,16312,-1824,,,,,
1,1694184,2,12.5,9.5,1896,16176,-1808,,,,,
1,1696184,2,12.5,9.5,1544,16216,-1844,,,,,
1,1699184,2,12.5,9.5,1748,16140,-1828,,,,,
1,1701184,2,12.5,9.5,1696,16084,-1764,,,,,
1,1704184,2,12.5,9.5,1596,16020,-1676,,,,,
1,1706184,2,12.5,9.5,2204,16088,-1596,,,,,
1,1709184,2,12.5,9.5,2100,16196,-1424,,,,,
1,1711184,2,12.5,9.5,2076,16204,-1532,,,,,
1,1714184,2,12.5,9.5,2040,16448,-1364,,,,,
1,1716184,2,12.5,9.5,2300,16548,-1344,,,,,
1,1719184,2,12.5,9.5,2220,16624,-1320,,,,,
1,1721184,2,12.5,9.5,1640,16412,-1364,,,,,
1,1724184,2,12.5,9.5,1300,16424,-1572,,,,,
1,1726184,2,12.5,9.5,1680,16512,-1512,,,,,
1,1729184,2,12.5,9.5,1292,16308,-1620,,,,,
1,1731184,2,12.5,9.5,848,16096,-1740,,,,,
1,1734184,2,12.5,9.5,1072,16064,-1876,,,,,
1,1736184,2,12.5,9.5,1632,15864,-1948,,,,,
1,1739184,2,12.5,9.5,1564,15784,-2012,,,,,
1,1741184,2,12.5,9.5,1576,15868,-2204,,,,,
1,1744184,2,12.5,9.5,1720,15924,-1992,,,,,
1,1746184,2,12.5,9.5,1884,15972,-1968,,,,,
1,1749184,2,12.5,9.5,1984,16140,-1780,,,,,
1,1751184,2,12.5,9.5,1612,16100,-1800,,,,,
1,1754184,2,12.5,9.5,1272,16172,-1660,,,,,
1,1756184,2,12.5,9.5,1776,16416,-1324,,,,,
1,1759184,2,12.5,9.5,1168,16480,-1468,,,,,
1,1761184,2,12.5,9.5,1568,16424,-1188,,,,,
1,1764184,2,12.5,9.5,1376,16540,-1340,,,,,
1,1766184,2,12.5,9.5,1708,16528,-1256,,,,,
1,1769184,2,12.5,9.5,2200,16556,-1452,,,,,
1,1771183,2,12.5,9.5,1564,16432,-1708,,,,,
1,1774184,2,12.5,9.5,2096,16304,-1472,,,,,
1,1776184,2,12.5,9.5,2112,16248,-1696,,,,,
1,1779184,2,12.5,9.5,2084,16184,-1812,,,,,
1,1781184,2,12.5,9.5,1872,16232,-1756,,,,,
1,1784184,2,12.5,9.5,1580,16104,-1968,,,,,
1,1786184,2,12.5,9.5,2048,16172,-1736,,,,,
1,1789184,2,12.5,9.5,1660,16068,-1856,,,,,
1,1791184,2,12.5,9.5,1436,16036,-1892,,,,,
1,1794184,2,12.5,9.5,1328,16232,-1756,,,,,
1,1796184,2,12.5,9.5,1576,16204,-1636,,,,,
1,1799184,2,12.5,9.5,1788,16228,-1532,,,,,
1,1801184,2,12.5,9.5,1344,16324,-1872,,,,,
1,1804184,2,12.5,9.5,1240,16152,-1748,,,,,
1,1806184,2,12.5,9.5,1852,16332,-1516,,,,,
1,1809184,2,12.5,9.5,1692,16128,-1568,,,,,
1,1811184,2,12.5,9.5,1288,16172,-1804,,,,,
1,1814184,2,12.5,9.5,1344,15976,-1564,,,,,
1,1816184,2,12.5,9.5,2116,16008,-1456,,,,,
1,1819184,2,12.5,9.5,1912,16008,-1632,,,,,
1,1821184,2,12.5,9.5,1668,15932,-1700,,,,,
1,1824184,2,12.5,9.5,1948,16124,-1616,,,,,
1,1826184,2,12.5,9.5,1992,16200,-1532,,,,,
1,1829184,2,12.5,9.5,2056,16272,-1492,,,,,
1,1831183,2,12.5,9.5,1748,16344,-1748,,,,,
1,1834184,2,12.5,9.5,1904,16500,-1484,,,,,
1,1836184,2,12.5,9.5,1644,16516,-1460,,,,,
1,1839184,2,12.5,9.5,1580,16396,-1612,,,,,
1,1841184,2,12.5,9.5,1552,16516,-1568,,,,,
1,1844184,2,12.5,9.5,1324,16524,-1736,,,,,
1,1846184,2,12.5,9.5,1512,16496,-1940,,,,,
1,1849184,2,12.5,9.5,1612,16108,-1784,,,,,
1,1851183,2,12.5,9.5,1684,16144,-1900,,,,,
1,1854184,2,12.5,9.5,1604,16196,-2232,,,,,
1,1856184,2,12.5,9.5,1980,15836,-1888,,,,,
1,1859184,2,12.5,9.5,2156,16096,-1976,,,,,
1,1861184,2,12.5,9.5,1496,16072,-2020,,,,,
1,1864184,2,12.5,9.5,1748,15920,-1888,,,,,
1,1866184,2,12.5,9.5,1484,16128,-1644,,,,,
1,1869184,2,12.5,9.5,1432,16148,-1388,,,,,
1,1871184,2,12.5,9.5,1520,16236,-1340,,,,,
1,1874184,2,12.5,9.5,1604,16296,-1172,,,,,
1,1876184,2,12.5,9.5,1292,16328,-1252,,,,,
1,1879184,2,12.5,9.5,1672,16472,-1368,,,,,
1,1881184,2,12.5,9.5,1776,16444,-1344,,,,,
1,1884184,2,12.5,9.5,1632,16328,-1444,,,,,
1,1886184,2,12.5,9.5,1700,16324,-1644,,,,,
1,1889184,2,12.5,9.5,1504,16088,-1768,,,,,
1,1891184,2,12.5,9.5,1836,16088,-1672,,,,,
1,1894184,2,12.5,9.5,1368,16072,-2188,,,,,
1,1896184,2,12.5,9.5,1408,16024,-2204,,,,,
1,1899184,2,12.5,9.5,1580,15956,-1964,,,,,
1,1901184,2,12.5,9.5,1708,16076,-2244,,,,,
1,1904184,2,12.5,9.5,1816,16096,-1676,,,,,
1,1906183,2,12.5,9.5,1724,16108,-1888,,,,,
1,1909184,2,12.5,9.5,1988,16428,-1644,,,,,
1,1911184,2,12.5,9.5,2180,16420,-1536,,,,,
1,1914184,2,12.5,9.5,1932,16684,-1488,,,,,
1,1916184,2,12.5,9.5,1664,16608,-1400,,,,,
1,1919184,2,12.5,9.5,1772,16352,-1276,,,,,
1,1921184,2,12.5,9.5,1564,16396,-1216,,,,,
1,1924184,2,12.5,9.5,1572,16280,-1384,,,,,
1,1926184,2,12.5,9.5,976,16268,-1796,,,,,
1,1929184,2,12.5,9.5,1624,16020,-1460,,,,,
1,1931184,2,12.5,9.5,1752,15988,-1632,,,,,
1,1934184,2,12.5,9.5,1632,16072,-1860,,,,,
1,1936184,2,12.5,9.5,1552,15904,-1972,,,,,
1,1939184,2,12.5,9.5,2040,15924,-1892,,,,,
1,1941184,2,12.5,9.5,1736,16100,-1792,,,,,
1,1944184,2,12.5,9.5,1724,16008,-1924,,,,,
1,1946184,2,12.5,9.5,1424,16068,-1904,,,,,
1,1949184,2,12.5,9.5,1512,16156,-1824,,,,,
1,1951184,2,12.5,9.5,1304,16260,-1888,,,,,
1,1954184,2,12.5,9.5,1340,16232,-1512,,,,,
1,1956184,2,12.5,9.5,1740,16284,-1480,,,,,
1,1959184,2,12.5,9.5,1456,16412,-1620,,,,,
1,1961183,2,12.5,9.5,1940,16576,-1580,,,,,
1,1964184,2,12.5,9.5,2052,16432,-1636,,,,,
1,1966184,2,12.5,9.5,1748,16440,-1760,,,,,
1,1969184,2,12.5,9.5,1948,16292,-1704,,,,,
1,1971184,2,12.5,9.5,1928,16212,-1568,,,,,
1,1974184,2,12.5,9.5,1872,16152,-1628,,,,,
1,1976184,2,12.5,9.5,1684,16168,-1724,,,,,
1,1979184,2,12.5,9.5,1576,16132,-1952,,,,,
1,1981184,2,12.5,9.5,1784,16272,-1744,,,,,
1,1984184,2,12.5,9.5,1912,16052,-1660,,,,,
1,1986184,2,12.5,9.5,1712,16196,-1628,,,,,
1,1989184,2,12.5,9.5,1760,16320,-1584,,,,,
1,1991184,2,12.5,9.5,1644,16276,-1480,,,,,
1,1994184,2,12.5,9.5,1840,16360,-1516,,,,,
1,1996184,2,12.5,9.5,1280,16340,-1732,,,,,
1,1999184,2,12.5,9.5,1332,16260,-1600,,,,,
1,2001183,2,12.5,9.5,1608,16228,-1384,,,,,
1,2004184,2,12.5,9.5,1320,16156,-1672,,,,,
1,2006184,2,12.5,9.5,1500,16116,-1776,,,,,
1,2009184,2,12.5,9.5,1440,16012,-2048,,,,,
1,2011184,2,12.5,9.5,1568,16052,-2052,,,,,
1,2014184,2,12.5,9.5,1532,15852,-1948,,,,,
1,2016184,2,12.5,9.5,1964,15980,-1956,,,,,
1,2019184,2,12.5,9.5,1948,15960,-1752,,,,,
1,2021184,2,12.5,9.5,1516,16084,-1856,,,,,
1,2024184,2,12.5,9.5,1888,16160,-1536,,,,,
1,2026184,2,12.5,9.5,1492,16192,-1760,,,,,
1,2029184,2,12.5,9.5,1860,16424,-1308,,,,,
1,2031184,2,12.5,9.5,1776,16404,-1296,,,,,
1,2034184,2,12.5,9.5,1460,16424,-1300,,,,,
1,2036184,2,12.5,9.5,1972,16592,-1216,,,,,
1,2039184,2,12.5,9.5,1888,16584,-1408,,,,,
1,2041183,2,12.5,9.5,1680,16424,-1460,,,,,
1,2044184,2,12.5,9.5,1684,16404,-1544,,,,,
1,2046184,2,12.5,9.5,2280,16352,-1796,,,,,
1,2049184,2,12.5,9.5,1868,16252,-1852,,,,,
1,2051183,2,12.5,9.5,1704,16048,-1904,,,,,
1,2054184,2,12.5,9.5,1624,15952,-2132,,,,,
1,2056184,2,12.5,9.5,1780,16088,-1880,,,,,
1,2059184,2,12.5,9.5,1744,16144,-2012,,,,,
1,2061184,2,12.5,9.5,1184,16004,-2116,,,,,
1,2064184,2,12.5,9.5,1284,16136,-2028,,,,,
1,2066184,2,12.5,9.5,1848,16140,-1564,,,,,
1,2069184,2,12.5,9.5,1364,16268,-1640,,,,,
1,2071184,2,12.5,9.5,1440,16328,-1684,,,,,
1,2074184,2,12.5,9.5,1692,16324,-1516,,,,,
1,2076184,2,12.5,9.5,1788,16368,-1360,,,,,
1,2079184,2,12.5,9.5,1692,16288,-1332,,,,,
1,2081184,2,12.5,9.5,1572,16204,-1568,,,,,
1,2084184,2,12.5,9.5,1660,16188,-1616,,,,,
1,2086184,2,12.5,9.5,1824,16172,-1664,,,,,
1,2089184,2,12.5,9.5,1748,16204,-1708,,,,,
1,2091184,2,12.5,9.5,1556,16088,-1728,,,,,
1,2094184,2,12.5,9.5,1660,16224,-1812,,,,,
1,2096184,2,12.5,9.5,2052,16196,-1632,,,,,
1,2099184,2,12.5,9.5,2148,16268,-1776,,,,,
1,2101184,2,12.5,9.5,1256,16224,-1824,,,,,
1,2104184,2,12.5,9.5,1688,16372,-1676,,,,,
1,2106184,2,12.5,9.5,1888,16448,-1636,,,,,
1,2109184,2,12.5,9.5,1804,16428,-1608,,,,,
1,2111184,2,12.5,9.5,1416,16440,-1700,,,,,
1,2114184,2,12.5,9.5,1780,16292,-1704,,,,,
1,2116184,2,12.5,9.5,1696,16328,-1672,,,,,
1,2119184,2,12.5,9.5,1580,16268,-1720,,,,,
1,2121184,2,12.5,9.5,1600,16212,-1768,,,,,
1,2124184,2,12.5,9.5,1396,16048,-1648,,,,,
1,2126184,2,12.5,9.5,1884,16068,-1752,,,,,
1,2129184,2,12.5,9.5,1636,15976,-1836,,,,,
1,2131184,2,12.5,9.5,1736,16032,-1944,,,,,
1,2134184,2,12.5,9.5,1644,16012,-1800,,,,,
1,2136184,2,12.5,9.5,1684,16096,-1668,,,,,
1,2139184,2,12.5,9.5,2068,16252,-1604,,,,,
1,2141184,2,12.5,9.5,1236,16156,-1740,,,,,
1,2144184,2,12.5,9.5,1336,16228,-1612,,,,,
1,2146184,2,12.5,9.5,1804,16332,-1436,,,,,
1,2149184,2,12.5,9.5,1708,16288,-1480,,,,,
1,2151183,2,12.5,9.5,1404,16340,-1484,,,,,
1,2154184,2,12.5,9.5,1600,16412,-1548,,,,,
1,2156184,2,12.5,9.5,1836,16248,-1424,,,,,
1,2159184,2,12.5,9.5,1924,16412,-1616,,,,,
1,2161184,2,12.5,9.5,1496,16228,-1628,,,,,
1,2164184,2,12.5,9.5,1880,16248,-1832,,,,,
1,2166184,2,12.5,9.5,1840,16212,-1852,,,,,
1,2169184,2,12.5,9.5,1832,16172,-1820,,,,,
1,2171184,2,12.5,9.5,1800,16248,-1956,,,,,
1,2174184,2,12.5,9.5,1836,16244,-1732,,,,,
1,2176184,2,12.5,9.5,1712,16208,-1888,,,,,
1,2179184,2,12.5,9.5,1716,16232,-1668,,,,,
1,2181184,2,12.5,9.5,1648,16304,-1664,,,,,
