trial,t_us,phase,x_cm,y_cm,ax,ay,az
1,490189,0,22.200,4.500,1696,16268,-2008
1,493189,0,22.200,4.500,1612,16148,-1980
1,495189,0,22.200,4.500,1668,16320,-2072
1,498189,0,22.200,4.500,1616,16228,-2056
1,500189,0,22.200,4.500,1620,16140,-2172
1,503189,0,22.200,4.500,1680,16220,-1900
1,505189,0,22.200,4.500,1544,16116,-2044
1,508189,0,22.200,4.500,1800,16292,-2052
1,510189,0,22.200,4.500,1556,16112,-2128
1,513189,0,22.200,4.500,1576,16248,-1936
1,515189,0,22.200,4.500,1532,16176,-2088
1,518189,0,22.200,4.500,1660,16308,-2008
1,520189,0,22.200,4.500,1640,16184,-2092
1,523189,0,22.200,4.500,1680,16284,-2036
1,525189,0,22.200,4.500,1624,16308,-2024
1,528189,0,22.200,4.500,1676,16292,-2060
1,530189,0,22.200,4.500,1664,16248,-2244
1,533189,0,22.200,4.500,1512,16228,-2188
1,535189,0,22.200,4.500,1712,16296,-1920
1,538189,0,22.200,4.500,1544,16088,-2088
1,540189,0,22.200,4.500,1640,16192,-1904
1,543189,0,22.200,4.500,1576,16216,-2124
1,545189,0,22.200,4.500,1636,16112,-1848
1,548189,0,22.200,4.500,1620,16240,-2176
1,550189,0,22.200,4.500,1820,16296,-2164
1,553189,0,22.200,4.500,1616,16212,-1980
1,555189,0,22.200,4.500,1596,16324,-2056
1,558189,0,22.200,4.500,1660,16320,-1972
1,560189,0,22.200,4.500,1592,16252,-1976
1,563189,0,22.200,4.500,1644,16296,-2228
1,565189,0,22.200,4.500,1520,16204,-1916
1,568189,0,22.200,4.500,1632,16272,-2320
1,570189,0,22.200,4.500,1580,16160,-1884
1,573189,0,22.200,4.500,1652,16184,-2040
1,575189,0,22.200,4.500,1704,16248,-2080
1,578189,0,22.200,4.500,1616,16192,-2104
1,580189,0,22.200,4.500,1664,16188,-2124
1,583189,0,22.200,4.500,1532,16132,-2088
1,585189,0,22.200,4.500,1700,16208,-2184
1,588189,0,22.200,4.500,1648,16336,-2164
1,590189,0,22.200,4.500,1520,16132,-2256
1,593189,0,22.200,4.500,1612,16136,-1996
1,595189,0,22.200,4.500,1636,16136,-2200
1,598189,0,22.200,4.500,1636,16208,-2028
1,600189,0,22.200,4.500,1548,16256,-2188
1,603189,0,22.200,4.500,1656,16172,-2012
1,605189,0,22.200,4.500,1596,16160,-2016
1,608189,0,22.200,4.500,1556,16156,-2164
1,610189,0,22.200,4.500,1612,16188,-2200
1,613189,0,22.200,4.500,1672,16224,-2040
1,615189,0,22.200,4.500,1636,16100,-1880
1,618189,0,22.200,4.500,1736,16192,-2016
1,620189,0,22.200,4.500,1524,16252,-2012
1,623189,0,22.200,4.500,1648,16164,-2140
1,625189,0,22.200,4.500,1520,16204,-1904
1,628189,0,22.200,4.500,1640,16176,-2072
1,630189,0,22.200,4.500,1628,16280,-2028
1,633189,0,22.200,4.500,1556,16196,-2208
1,635189,0,22.200,4.500,1616,16224,-2068
1,638189,0,22.200,4.500,1592,16196,-2064
1,640189,0,22.200,4.500,1612,16204,-1992
1,643189,0,22.200,4.500,1556,16300,-2056
1,645189,0,22.200,4.500,1596,16016,-2104
1,648189,0,22.200,4.500,1620,16216,-2036
1,650189,0,22.200,4.500,1576,16160,-2048
1,653189,0,22.200,4.500,1560,16224,-1972
1,655189,0,22.200,4.500,1588,16292,-2088
1,658189,0,22.200,4.500,1680,16248,-1992
1,660189,0,22.200,4.500,1704,16220,-2012
1,663189,0,22.200,4.500,1616,16212,-2036
1,665189,0,22.200,4.500,1668,16328,-2164
1,668189,0,22.200,4.500,1696,16340,-1980
1,670189,0,22.200,4.500,1612,16244,-2024
1,673189,0,22.200,4.500,1692,16268,-1900
1,675189,0,22.200,4.500,1652,16332,-2192
1,678189,0,22.200,4.500,1668,16188,-2052
1,680189,0,22.200,4.500,1760,16164,-2052
1,683189,0,22.200,4.500,1540,16092,-1856
1,685189,0,22.200,4.500,1604,16256,-2168
1,688189,0,22.200,4.500,1612,16220,-1996
1,690189,0,22.200,4.500,1588,16232,-2024
1,693189,0,22.200,4.500,1588,16180,-2016
1,695189,0,22.200,4.500,1612,16248,-2288
1,698189,0,22.200,4.500,1536,16296,-2152
1,700189,0,22.200,4.500,1668,16208,-2048
1,703186,1,22.200,4.500,1648,16220,-2160
1,705187,1,22.200,4.500,1584,16148,-2056
1,708204,1,22.199,4.500,1648,16228,-2240
1,710205,1,22.198,4.500,1564,16132,-1892
1,713207,1,22.194,4.500,1624,16144,-2384
1,715209,1,22.191,4.500,1712,16100,-1364
1,718205,1,22.184,4.500,888,16188,-2536
1,720206,1,22.178,4.500,1180,18324,388
1,723203,1,22.167,4.500,116,17032,344
1,725204,1,22.159,4.500,1020,17748,2768
1,728201,1,22.146,4.500,2968,17480,3188
1,730206,1,22.136,4.500,3292,17416,2628
1,733208,1,22.119,4.500,2204,17348,4460
1,735203,1,22.106,4.500,2328,13808,3316
1,738206,1,22.086,4.500,296,14416,5456
1,740207,1,22.071,4.500,1100,15504,2012
1,743204,1,22.048,4.500,2380,14968,2620
1,745208,1,22.031,4.500,3224,15608,6572
1,748204,1,22.004,4.500,1588,12712,2972
1,750207,1,21.985,4.500,1112,18204,6292
1,753207,1,21.955,4.500,2172,17656,2392
1,755203,1,21.934,4.500,1664,15924,5088
1,758202,1,21.900,4.500,208,16536,1520
1,760206,1,21.877,4.500,1320,18092,6260
1,763207,1,21.840,4.500,1036,14204,1432
1,765202,1,21.815,4.500,1604,19980,4448
1,768204,1,21.774,4.500,156,17864,2072
1,770207,1,21.747,4.500,-1432,13340,948
1,773205,1,21.703,4.500,-152,16928,1512
1,775206,1,21.673,4.500,-396,16132,-832
1,778205,1,21.627,4.500,2632,15416,1280
1,780206,1,21.594,4.500,2016,16032,1820
1,783209,1,21.544,4.500,1600,16628,-1136
1,785209,1,21.510,4.500,636,16104,2144
1,788207,1,21.457,4.500,2140,14136,-3192
1,790206,1,21.420,4.500,1796,17908,1732
1,793206,1,21.364,4.500,1736,15296,-2756
1,795206,1,21.325,4.500,2624,16940,3756
1,798206,1,21.265,4.500,3108,15364,-2828
1,800208,1,21.224,4.500,1072,18400,4360
1,803204,1,21.161,4.500,2704,14644,-936
1,805202,1,21.118,4.500,3124,18616,2280
1,808204,1,21.051,4.500,1716,17992,2472
1,810211,1,21.006,4.500,-52,15240,692
1,813205,1,20.936,4.500,2592,17344,3268
