trial,t_us,phase,x_cm,y_cm,ax,ay,az
1,506189,0,7.200,9.500,888,16256,-2104
1,509189,0,7.200,9.500,852,16220,-2124
1,511189,0,7.200,9.500,876,16248,-2024
1,514189,0,7.200,9.500,872,16376,-2136
1,516189,0,7.200,9.500,732,16336,-2116
1,519189,0,7.200,9.500,736,16320,-2156
1,521189,0,7.200,9.500,732,16352,-2204
1,524189,0,7.200,9.500,732,16288,-2112
1,526189,0,7.200,9.500,580,16228,-2172
1,529189,0,7.200,9.500,648,16312,-2196
1,531189,0,7.200,9.500,748,16320,-2208
1,534189,0,7.200,9.500,744,16160,-2100
1,536189,0,7.200,9.500,800,16244,-2104
1,539189,0,7.200,9.500,752,16268,-2040
1,541189,0,7.200,9.500,824,16268,-2172
1,544189,0,7.200,9.500,892,16152,-1972
1,546189,0,7.200,9.500,704,16328,-2076
1,549189,0,7.200,9.500,716,16196,-2184
1,551189,0,7.200,9.500,720,16184,-2280
1,554189,0,7.200,9.500,688,16292,-2372
1,556189,0,7.200,9.500,688,16180,-2132
1,559189,0,7.200,9.500,904,16324,-1968
1,561189,0,7.200,9.500,688,16296,-2132
1,564189,0,7.200,9.500,708,16240,-2148
1,566189,0,7.200,9.500,848,16416,-2124
1,569189,0,7.200,9.500,828,16340,-2008
1,571189,0,7.200,9.500,900,16272,-2032
1,574189,0,7.200,9.500,888,16164,-2052
1,576189,0,7.200,9.500,832,16220,-2148
1,579189,0,7.200,9.500,876,16244,-2204
1,581189,0,7.200,9.500,788,16176,-2016
1,584189,0,7.200,9.500,796,16264,-2108
1,586189,0,7.200,9.500,700,16328,-2132
1,589189,0,7.200,9.500,748,16284,-2224
1,591189,0,7.200,9.500,736,16212,-2200
1,594189,0,7.200,9.500,728,16216,-2084
1,596189,0,7.200,9.500,652,16132,-2268
1,599189,0,7.200,9.500,616,16224,-2256
1,601189,0,7.200,9.500,904,16316,-2116
1,604189,0,7.200,9.500,876,16244,-2152
1,606189,0,7.200,9.500,672,16220,-2392
1,609189,0,7.200,9.500,1032,16280,-2104
1,611189,0,7.200,9.500,712,16192,-2208
1,614189,0,7.200,9.500,800,16328,-2080
1,616189,0,7.200,9.500,696,16284,-2136
1,619189,0,7.200,9.500,784,16196,-2204
1,621189,0,7.200,9.500,708,16240,-2264
1,624189,0,7.200,9.500,720,16140,-2036
1,626189,0,7.200,9.500,728,16364,-2220
1,629189,0,7.200,9.500,788,16360,-2232
1,631189,0,7.200,9.500,808,16268,-2104
1,634189,0,7.200,9.500,776,16296,-2076
1,636189,0,7.200,9.500,784,16352,-2192
1,639189,0,7.200,9.500,688,16200,-2132
1,641189,0,7.200,9.500,936,16308,-2072
1,644189,0,7.200,9.500,776,16204,-2168
1,646189,0,7.200,9.500,840,16260,-2232
1,649189,0,7.200,9.500,836,16288,-2172
1,651189,0,7.200,9.500,772,16200,-2152
1,654189,0,7.200,9.500,744,16260,-2128
1,656189,0,7.200,9.500,692,16276,-2324
1,659189,0,7.200,9.500,688,16236,-2080
1,661189,0,7.200,9.500,668,16284,-2176
1,664189,0,7.200,9.500,780,16172,-2204
1,666189,0,7.200,9.500,740,16284,-2252
1,669189,0,7.200,9.500,664,16308,-2060
1,671189,0,7.200,9.500,728,16208,-2168
1,674189,0,7.200,9.500,836,16248,-2124
1,676189,0,7.200,9.500,844,16252,-2128
1,679189,0,7.200,9.500,836,16208,-2024
1,681189,0,7.200,9.500,876,16200,-2176
1,684189,0,7.200,9.500,700,16220,-2096
1,686189,0,7.200,9.500,788,16220,-2168
1,689189,0,7.200,9.500,724,16332,-2140
1,691189,0,7.200,9.500,936,16324,-2028
1,694189,0,7.200,9.500,800,16244,-2212
1,696189,0,7.200,9.500,768,16312,-2252
1,699189,0,7.200,9.500,776,16292,-1984
1,701189,1,7.200,9.500,644,16320,-2080
1,704187,1,7.200,9.500,716,16260,-2028
1,706199,1,7.200,9.500,696,16200,-2156
1,709209,1,7.201,9.500,732,16216,-2220
1,711206,1,7.203,9.500,820,16220,-1896
1,714204,1,7.207,9.500,776,15496,-1972
1,716205,1,7.211,9.500,896,16280,-3252
1,719206,1,7.219,9.500,700,14868,-2396
1,721206,1,7.225,9.500,1136,16808,-3868
1,724203,1,7.236,9.500,1352,16160,-4536
1,726204,1,7.245,9.500,-80,15736,-3900
1,729203,1,7.259,9.500,1560,16004,-4564
1,731204,1,7.270,9.500,-284,15916,-6400
1,734204,1,7.287,9.500,1420,16276,-5240
1,736206,1,7.300,9.500,-604,15888,-6328
1,739204,1,7.321,9.500,1940,17116,-7612
1,741210,1,7.336,9.500,-660,16212,-7940
1,744203,1,7.360,9.500,1560,16432,-6196
1,746204,1,7.378,9.500,-1124,15176,-7896
1,749206,1,7.405,9.500,-480,16028,-9168
1,751206,1,7.425,9.500,-1092,15600,-9308
1,754204,1,7.456,9.500,-252,14832,-8660
1,756209,1,7.477,9.500,636,16024,-7760
1,759203,1,7.511,9.500,352,15148,-9712
1,761206,1,7.535,9.500,-280,15560,-8632
1,764205,1,7.573,9.500,-1752,15236,-9100
1,766205,1,7.599,9.500,1520,15932,-8276
1,769205,1,7.639,9.500,-212,15056,-8472
1,771209,1,7.668,9.500,2468,17076,-7376
1,774206,1,7.711,9.500,436,16640,-8660
1,776202,1,7.742,9.500,2940,16664,-6132
1,779207,1,7.789,9.500,-680,15992,-7216
1,781204,1,7.822,9.500,3928,17936,-5648
1,784205,1,7.873,9.500,-100,16824,-6880
1,786209,1,7.908,9.500,3144,18068,-4772
1,789205,1,7.961,9.500,264,17356,-5236
1,791205,1,7.998,9.500,3308,18912,-4264
1,794204,1,8.056,9.500,-864,17164,-5276
1,796203,1,8.095,9.500,3516,17780,-2484
1,799203,1,8.155,9.500,-1644,16732,-7404
1,801208,1,8.197,9.500,3652,17336,-2580
1,804204,1,8.261,9.500,-2040,14624,-5060
1,806208,1,8.304,9.500,4004,16808,-3248
1,809210,1,8.371,9.500,-1856,15232,-6540
1,811205,1,8.417,9.500,3372,16644,-1660
1,814205,1,8.488,9.500,-3048,14868,-4208
1,816203,1,8.536,9.500,1424,17272,-3780
1,819208,1,8.610,9.500,-3072,16016,-3792
1,821204,1,8.660,9.500,2604,15644,-912
1,824208,1,8.737,9.500,-2236,15548,-6288
1,826211,1,8.789,9.500,1720,17528,-3740
1,829208,1,8.870,9.500,-2052,15880,-5376
1,831211,1,8.924,9.500,1316,16132,-3976
1,834204,1,9.008,9.500,-120,16120,-6768
1,836206,1,9.065,9.500,2832,17480,-6412
1,839210,1,9.152,9.500,780,16172,-7112
1,841211,1,9.211,9.500,1544,15656,-6904
1,844205,1,9.300,9.500,-684,16580,-8448
1,846206,1,9.360,9.500,136,15808,-7176
1,849205,1,9.450,9.500,-2188,13732,-5240
1,851202,1,9.510,9.500,296,17200,-6072
1,854206,1,9.600,9.500,-224,18088,-8668
1,856206,1,9.660,9.500,104,15352,-5216
1,859205,1,9.750,9.500,2224,15568,-1452
1,861205,1,9.810,9.500,1700,16908,-4740
1,864205,1,9.900,9.500,1140,18028,-4844
1,866205,1,9.960,9.500,132,15900,-1172
1,869205,1,10.050,9.500,-740,16940,-716
1,871205,1,10.110,9.500,2960,18396,-212
1,874208,1,10.200,9.500,4080,17960,1380
1,876209,1,10.259,9.500,4716,17884,2860
1,879203,1,10.346,9.500,1996,17652,2844
1,881203,1,10.402,9.500,344,17244,1608
1,884205,1,10.486,9.500,1132,16064,4936
1,886208,1,10.540,9.500,2264,15860,3360
1,889206,1,10.620,9.500,3708,15616,3608
1,891206,1,10.673,9.500,2608,14836,3580
1,894205,1,10.750,9.500,-1652,13520,1196
1,896208,1,10.800,9.500,-628,15044,316
1,899209,1,10.873,9.500,-592,13668,-292
1,901208,1,10.921,9.500,2464,15024,-116
1,904208,1,10.991,9.500,2976,15168,-2016
1,906209,1,11.037,9.500,1520,15520,-1692
1,909209,1,11.104,9.500,-2896,15840,-3656
1,911209,1,11.147,9.500,-5064,16252,-2636
1,914207,1,11.211,9.500,-2400,17352,-2884
1,916206,1,11.252,9.500,-896,17044,-3552
1,919204,1,11.312,9.500,3080,17656,-2892
1,921207,1,11.351,9.500,1452,17344,-700
1,924210,1,11.408,9.500,-2632,16668,1412
1,926208,1,11.445,9.500,-2736,17804,2536
