trial,t_us,phase,x_cm,y_cm,ax,ay,az
1,2504186,2,17.200,14.500,1436,16252,-2160
1,2507186,2,17.200,14.500,1348,16196,-2040
1,2509186,2,17.200,14.500,1356,16228,-1972
1,2512186,2,17.200,14.500,1364,16168,-1992
1,2514186,2,17.200,14.500,1336,16172,-2112
1,2517186,2,17.200,14.500,1520,16272,-1944
1,2519186,2,17.200,14.500,1300,16228,-1980
1,2522186,2,17.200,14.500,1476,16240,-2076
1,2524186,2,17.200,14.500,1364,16332,-2032
1,2527186,2,17.200,14.500,1336,16260,-1976
1,2529186,2,17.200,14.500,1328,16252,-1992
1,2532186,2,17.200,14.500,1580,16264,-2000
1,2534186,2,17.200,14.500,1416,16292,-1976
1,2537186,2,17.200,14.500,1460,16348,-2160
1,2539186,2,17.200,14.500,1412,16248,-1988
1,2542186,2,17.200,14.500,1368,16292,-2036
1,2544186,2,17.200,14.500,1520,16296,-1960
1,2547186,2,17.200,14.500,1400,16344,-1940
1,2549186,2,17.200,14.500,1384,16232,-2040
1,2552186,2,17.200,14.500,1388,16268,-1952
1,2554186,2,17.200,14.500,1448,16296,-2020
1,2557186,2,17.200,14.500,1436,16232,-1960
1,2559186,2,17.200,14.500,1464,16264,-2112
1,2562186,2,17.200,14.500,1408,16240,-2064
1,2564186,2,17.200,14.500,1300,16212,-2032
1,2567186,2,17.200,14.500,1396,16248,-2012
1,2569186,2,17.200,14.500,1352,16188,-2072
1,2572186,2,17.200,14.500,1348,16260,-2160
1,2574186,2,17.200,14.500,1352,16276,-1988
1,2577186,2,17.200,14.500,1340,16280,-1992
1,2579186,2,17.200,14.500,1252,16308,-2012
1,2582186,2,17.200,14.500,1332,16224,-2016
1,2584186,2,17.200,14.500,1372,16276,-2004
1,2587186,2,17.200,14.500,1304,16320,-1828
1,2589186,2,17.200,14.500,1320,16180,-2024
1,2592186,2,17.200,14.500,1412,16188,-1912
1,2594186,2,17.200,14.500,1468,16252,-1964
1,2597186,2,17.200,14.500,1332,16128,-2144
1,2599186,2,17.200,14.500,1472,16264,-2036
1,2602186,2,17.200,14.500,1448,16304,-2168
1,2604186,2,17.200,14.500,1412,16336,-2012
1,2607186,2,17.200,14.500,1400,16364,-1956
1,2609186,2,17.200,14.500,1456,16388,-2104
1,2612186,2,17.200,14.500,1328,16332,-1876
1,2614186,2,17.200,14.500,1352,16232,-2008
1,2617186,2,17.200,14.500,1320,16232,-2256
