trial,t_us,phase,x_cm,y_cm,ax,ay,az,,,,,,,
5,2975188,2,17.200,4.500,1636,16160,-1728,,,,,,,
5,2977188,2,17.200,4.500,1572,16216,-1440,,,,,,,
5,2980188,2,17.200,4.500,1648,16272,-1648,,,,,,,
5,2982188,2,17.200,4.500,1668,16176,-1592,,,,,,,
5,2985188,2,17.200,4.500,1628,16192,-1496,,,,,,,
5,2987189,2,17.200,4.500,1596,16120,-1572,,,,,,,
5,2990189,2,17.200,4.500,1596,16184,-1760,,,,,,,
5,2992188,2,17.200,4.500,1512,16216,-1584,,,,,,,
5,2995188,2,17.200,4.500,1476,16284,-1656,,,,,,,
5,2997188,2,17.200,4.500,1588,16136,-1676,,,,,,,
5,3000188,2,17.200,4.500,1508,16252,-1560,,,,,,,
5,3002188,2,17.200,4.500,1452,16296,-1532,,,,,,,
5,3005188,2,17.200,4.500,1680,16284,-1704,,,,,,,
5,3007189,2,17.200,4.500,1488,16180,-1556,,,,,,,
5,3010189,2,17.200,4.500,1580,16304,-1636,,,,,,,
5,3012188,2,17.200,4.500,1676,16260,-1676,,,,,,,
5,3015188,2,17.200,4.500,1728,16156,-1608,,,,,,,
5,3017188,2,17.200,4.500,1656,16256,-1776,,,,,,,
5,3020188,2,17.200,4.500,1744,16228,-1732,,,,,,,
5,3022188,2,17.200,4.500,1656,16204,-1656,,,,,,,
5,3025189,2,17.200,4.500,1612,16160,-1672,,,,,,,
5,3027188,2,17.200,4.500,1596,16252,-1772,,,,,,,
5,3030189,2,17.200,4.500,1548,16276,-1616,,,,,,,
5,3032188,2,17.200,4.500,1540,16176,-1544,,,,,,,
5,3035188,2,17.200,4.500,1600,16220,-1664,,,,,,,
5,3037188,2,17.200,4.500,1488,16184,-1632,,,,,,,
5,3040188,2,17.200,4.500,1484,16188,-1516,,,,,,,
5,3042189,2,17.200,4.500,1600,16196,-1652,,,,,,,
5,3045188,2,17.200,4.500,1756,16276,-1532,,,,,,,
5,3047188,2,17.200,4.500,1684,16320,-1700,,,,,,,
5,3050189,2,17.200,4.500,1632,16148,-1608,,,,,,,
5,3052188,2,17.200,4.500,1692,16228,-1680,,,,,,,
5,3055188,2,17.200,4.500,1536,16232,-1688,,,,,,,
5,3057188,2,17.200,4.500,1520,16156,-1648,,,,,,,
5,3060188,2,17.200,4.500,1604,16120,-1816,,,,,,,
5,3062188,2,17.200,4.500,1492,16308,-1628,,,,,,,
5,3065188,2,17.200,4.500,1484,16200,-1736,,,,,,,
5,3067188,2,17.200,4.500,1660,16180,-1648,,,,,,,
5,3070188,2,17.200,4.500,1624,16188,-1664,,,,,,,
5,3072189,2,17.200,4.500,1536,16232,-1576,,,,,,,
5,3075189,2,17.200,4.500,1644,16264,-1500,,,,,,,
5,3077188,2,17.200,4.500,1672,16364,-1704,,,,,,,
5,3080188,2,17.200,4.500,1796,16416,-1616,,,,,,,
5,3082188,2,17.200,4.500,1668,16336,-1612,,,,,,,
5,3085189,2,17.200,4.500,1704,16280,-1648,,,,,,,
5,3087188,2,17.200,4.500,1628,16164,-1516,,,,,,,
5,3090188,2,17.200,4.500,1556,16204,-1648,,,,,,,
5,3092188,2,17.200,4.500,1520,16200,-1804,,,,,,,
5,3095188,2,17.200,4.500,1564,16168,-1792,,,,,,,
5,3097188,2,17.200,4.500,1636,16264,-1616,,,,,,,
5,3100188,2,17.200,4.500,1496,16260,-1708,,,,,,,
5,3102188,2,17.200,4.500,1676,16304,-1644,,,,,,,
5,3105188,2,17.200,4.500,1708,16284,-1688,,,,,,,
5,3107188,2,17.200,4.500,1696,16216,-1536,,,,,,,
5,3110188,2,17.200,4.500,1628,16248,-1704,,,,,,,
5,3112188,2,17.200,4.500,1568,16232,-1600,,,,,,,
5,3115189,2,17.200,4.500,1688,16320,-1644,,,,,,,
5,3117188,2,17.200,4.500,1724,16240,-1636,,,,,,,
5,3120188,2,17.200,4.500,1568,16152,-1660,,,,,,,
5,3122188,2,17.200,4.500,1668,16248,-1588,,,,,,,
5,3125188,2,17.200,4.500,1520,16172,-1684,,,,,,,
5,3127188,2,17.200,4.500,1472,16248,-1676,,,,,,,
5,3130188,2,17.200,4.500,1500,16200,-1724,,,,,,,
5,3132188,2,17.200,4.500,1512,16172,-1844,,,,,,,
5,3135188,2,17.200,4.500,1536,16192,-1664,,,,,,,
5,3137188,2,17.200,4.500,1596,16204,-1576,,,,,,,
5,3140188,2,17.200,4.500,1572,16256,-1636,,,,,,,
5,3142188,2,17.200,4.500,1616,16196,-1612,,,,,,,
5,3145188,2,17.200,4.500,1660,16224,-1588,,,,,,,
5,3147188,2,17.200,4.500,1636,16300,-1628,,,,,,,
5,3150188,2,17.200,4.500,1600,16204,-1760,,,,,,,
5,3152188,2,17.200,4.500,1700,16280,-1692,,,,,,,
5,3155189,2,17.200,4.500,1720,16276,-1652,,,,,,,
5,3157188,2,17.200,4.500,1588,16192,-1616,,,,,,,
5,3160188,2,17.200,4.500,1636,16192,-1520,,,,,,,
5,3162188,2,17.200,4.500,1536,16316,-1620,,,,,,,
5,3165188,2,17.200,4.500,1404,16152,-1716,,,,,,,
5,3167188,2,17.200,4.500,1504,16160,-1580,,,,,,,
5,3170189,2,17.200,4.500,1516,16176,-1628,,,,,,,
5,3172188,2,17.200,4.500,1648,16304,-1712,,,,,,,
5,3175188,2,17.200,4.500,1612,16216,-1600,,,,,,,
5,3177188,2,17.200,4.500,1628,16176,-1568,,,,,,,
5,3180188,2,17.200,4.500,1676,16240,-1524,,,,,,,
5,3182188,2,17.200,4.500,1628,16200,-1536,,,,,,,
5,3185188,2,17.200,4.500,1596,16364,-1548,,,,,,,
5,3187188,2,17.200,4.500,1624,16168,-1520,,,,,,,
5,3190188,2,17.200,4.500,1484,16196,-1712,,,,,,,
5,3192188,2,17.200,4.500,1656,16276,-1720,,,,,,,
5,3195188,2,17.200,4.500,1540,16240,-1732,,,,,,,
5,3197189,2,17.200,4.500,1512,16172,-1664,,,,,,,
5,3200188,2,17.200,4.500,1640,16112,-1660,,,,,,,
5,3202188,2,17.200,4.500,1632,16336,-1608,,,,,,,
5,3205188,2,17.200,4.500,1660,16248,-1860,,,,,,,
5,3207188,2,17.200,4.500,1624,16220,-1496,,,,,,,
5,3210188,2,17.200,4.500,1596,16252,-1776,,,,,,,
5,3212188,2,17.200,4.500,1636,16304,-1772,,,,,,,
5,3215188,2,17.200,4.500,1552,16228,-1568,,,,,,,
5,3217188,2,17.200,4.500,1700,16112,-1600,,,,,,,
5,3220188,2,17.200,4.500,1692,16256,-1572,,,,,,,
5,3222188,2,17.200,4.500,1636,16292,-1584,,,,,,,
5,3225188,2,17.200,4.500,1504,16252,-1640,,,,,,,
5,3227189,2,17.200,4.500,1664,16244,-1544,,,,,,,
5,3230189,2,17.200,4.500,1524,16116,-1700,,,,,,,
5,3232188,2,17.200,4.500,1552,16132,-1764,,,,,,,
5,3235188,2,17.200,4.500,1576,16192,-1724,,,,,,,
5,3237188,2,17.200,4.500,1576,16236,-1628,,,,,,,
5,3240189,2,17.200,4.500,1584,16260,-1792,,,,,,,
5,3242188,2,17.200,4.500,1680,16216,-1684,,,,,,,
5,3245188,2,17.200,4.500,1624,16292,-1708,,,,,,,
5,3247188,2,17.200,4.500,1532,16220,-1640,,,,,,,
5,3250188,2,17.200,4.500,1640,16300,-1600,,,,,,,
5,3252188,2,17.200,4.500,1760,16232,-1532,,,,,,,
5,3255189,2,17.200,4.500,1768,16220,-1656,,,,,,,
5,3257188,2,17.200,4.500,1736,16224,-1644,,,,,,,
5,3260188,2,17.200,4.500,1780,16288,-1488,,,,,,,
5,3262188,2,17.200,4.500,1608,16264,-1440,,,,,,,
5,3265188,2,17.200,4.500,1644,16240,-1600,,,,,,,
5,3267188,2,17.200,4.500,1624,16232,-1620,,,,,,,
5,3270188,2,17.200,4.500,1720,16200,-1676,,,,,,,
5,3272188,2,17.200,4.500,1540,16132,-1752,,,,,,,
5,3275188,2,17.200,4.500,1572,16184,-1672,,,,,,,
5,3277188,2,17.200,4.500,1636,16216,-1840,,,,,,,
5,3280188,2,17.200,4.500,1488,16200,-1624,,,,,,,
5,3282189,2,17.200,4.500,1732,16208,-1576,,,,,,,
5,3285188,2,17.200,4.500,1528,16216,-1588,,,,,,,
5,3287189,2,17.200,4.500,1576,16212,-1628,,,,,,,
5,3290188,2,17.200,4.500,1524,16320,-1528,,,,,,,
5,3292189,2,17.200,4.500,1556,16220,-1436,,,,,,,
5,3295188,2,17.200,4.500,1648,16184,-1504,,,,,,,
5,3297188,2,17.200,4.500,1672,16240,-1620,,,,,,,
5,3300188,2,17.200,4.500,1788,16284,-1624,,,,,,,
5,3302188,2,17.200,4.500,1660,16104,-1624,,,,,,,
5,3305188,2,17.200,4.500,1652,16188,-1656,,,,,,,
5,3307188,2,17.200,4.500,1556,16180,-1584,,,,,,,
5,3310188,2,17.200,4.500,1580,16180,-1700,,,,,,,
5,3312188,2,17.200,4.500,1492,16156,-1636,,,,,,,
5,3315188,2,17.200,4.500,1504,16260,-1572,,,,,,,
5,3317189,2,17.200,4.500,1616,16144,-1680,,,,,,,
5,3320188,2,17.200,4.500,1636,16244,-1572,,,,,,,
5,3322188,2,17.200,4.500,1568,16272,-1744,,,,,,,
5,3325188,2,17.200,4.500,1644,16248,-1520,,,,,,,
5,3327189,2,17.200,4.500,1548,16300,-1496,,,,,,,
5,3330189,2,17.200,4.500,1652,16228,-1568,,,,,,,
5,3332188,2,17.200,4.500,1604,16356,-1576,,,,,,,
5,3335188,2,17.200,4.500,1664,16228,-1576,,,,,,,
5,3337188,2,17.200,4.500,1616,16228,-1604,,,,,,,
5,3340188,2,17.200,4.500,1568,16204,-1596,,,,,,,
5,3342188,2,17.200,4.500,1560,16248,-1660,,,,,,,
5,3345188,2,17.200,4.500,1548,16220,-1784,,,,,,,
5,3347188,2,17.200,4.500,1536,16216,-1480,,,,,,,
5,3350188,2,17.200,4.500,1532,16132,-1680,,,,,,,
5,3352188,2,17.200,4.500,1568,16288,-1776,,,,,,,
5,3355188,2,17.200,4.500,1500,16232,-1632,,,,,,,
5,3357188,2,17.200,4.500,1540,16216,-1696,,,,,,,
5,3360189,2,17.200,4.500,1584,16192,-1584,,,,,,,
5,3362188,2,17.200,4.500,1512,16220,-1640,,,,,,,
5,3365188,2,17.200,4.500,1648,16292,-1688,,,,,,,
5,3367188,2,17.200,4.500,1672,16288,-1528,,,,,,,
5,3370188,2,17.200,4.500,1648,16296,-1512,,,,,,,
5,3372188,2,17.200,4.500,1768,16296,-1468,,,,,,,
5,3375188,2,17.200,4.500,1684,16236,-1672,,,,,,,
5,3377188,2,17.200,4.500,1776,16200,-1560,,,,,,,
5,3380189,2,17.200,4.500,1588,16328,-1556,,,,,,,
5,3382188,2,17.200,4.500,1500,16224,-1548,,,,,,,
5,3385188,2,17.200,4.500,1516,16332,-1676,,,,,,,
5,3387188,2,17.200,4.500,1536,16288,-1584,,,,,,,
5,3390188,2,17.200,4.500,1596,16192,-1596,,,,,,,
5,3392189,2,17.200,4.500,1524,16184,-1548,,,,,,,
5,3395188,2,17.200,4.500,1604,16252,-1716,,,,,,,
5,3397188,2,17.200,4.500,1676,16184,-1476,,,,,,,
5,3400188,2,17.200,4.500,1716,16208,-1696,,,,,,,
5,3402189,2,17.200,4.500,1612,16232,-1576,,,,,,,
5,3405189,2,17.200,4.500,1700,16296,-1612,,,,,,,
5,3407188,2,17.200,4.500,1648,16140,-1700,,,,,,,
5,3410188,2,17.200,4.500,1516,16136,-1632,,,,,,,
5,3412188,2,17.200,4.500,1612,16276,-1568,,,,,,,
5,3415189,2,17.200,4.500,1532,16292,-1632,,,,,,,
5,3417188,2,17.200,4.500,1500,16136,-1836,,,,,,,
5,3420188,2,17.200,4.500,1552,16292,-1748,,,,,,,
5,3422188,2,17.200,4.500,1628,16356,-1600,,,,,,,
5,3425188,2,17.200,4.500,1716,16248,-1700,,,,,,,
5,3427189,2,17.200,4.500,1740,16264,-1536,,,,,,,
5,3430188,2,17.200,4.500,1672,16220,-1580,,,,,,,
5,3432188,2,17.200,4.500,1644,16292,-1528,,,,,,,
5,3435188,2,17.200,4.500,1684,16200,-1580,,,,,,,
5,3437189,2,17.200,4.500,1656,16148,-1628,,,,,,,
5,3440188,2,17.200,4.500,1628,16268,-1600,,,,,,,
5,3442188,2,17.200,4.500,1588,16172,-1780,,,,,,,
5,3445188,2,17.200,4.500,1620,16176,-1732,,,,,,,
6,2188,0,22.200,4.500,2656,16648,420,,,,,,,
6,4188,0,22.200,4.500,1776,16196,-1536,,,,,,,
6,7188,0,22.200,4.500,1720,16248,-1632,,,,,,,
6,9188,0,22.200,4.500,1636,16152,-1812,,,,,,,
6,12188,0,22.200,4.500,1564,16196,-1656,,,,,,,
6,14188,0,22.200,4.500,1692,16268,-1680,,,,,,,
6,17188,0,22.200,4.500,1484,16236,-1652,,,,,,,
6,19188,0,22.200,4.500,1528,16240,-1724,,,,,,,
6,22188,0,22.200,4.500,1584,16292,-1632,,,,,,,
6,24188,0,22.200,4.500,1492,16312,-1732,,,,,,,
6,27188,0,22.200,4.500,1628,16284,-1664,,,,,,,
6,29188,0,22.200,4.500,1488,16312,-1516,,,,,,,
6,32188,0,22.200,4.500,1520,16168,-1612,,,,,,,
6,34188,0,22.200,4.500,1640,16360,-1632,,,,,,,
6,37188,0,22.200,4.500,1644,16228,-1632,,,,,,,
6,39188,0,22.200,4.500,1560,16232,-1604,,,,,,,
6,42188,0,22.200,4.500,1624,16204,-1556,,,,,,,
6,44188,0,22.200,4.500,1556,16244,-1536,,,,,,,
6,47189,0,22.200,4.500,1636,16204,-1556,,,,,,,
6,49188,0,22.200,4.500,1444,16172,-1568,,,,,,,
6,52188,0,22.200,4.500,1460,16120,-1644,,,,,,,
6,54188,0,22.200,4.500,1400,16428,-1584,,,,,,,
6,57188,0,22.200,4.500,1516,16308,-1540,,,,,,,
6,59188,0,22.200,4.500,1560,16268,-1672,,,,,,,
6,62188,0,22.200,4.500,1532,16208,-1620,,,,,,,
6,64188,0,22.200,4.500,1524,16216,-1560,,,,,,,
6,67188,0,22.200,4.500,1600,16248,-1624,,,,,,,
6,69189,0,22.200,4.500,1584,16228,-1732,,,,,,,
6,72189,0,22.200,4.500,1612,16132,-1692,,,,,,,
6,74188,0,22.200,4.500,1632,16216,-1752,,,,,,,
6,77188,0,22.200,4.500,1720,16096,-1660,,,,,,,
6,79188,0,22.200,4.500,1588,16284,-1736,,,,,,,
6,82188,0,22.200,4.500,1668,16220,-1552,,,,,,,
6,84188,0,22.200,4.500,1492,16252,-1688,,,,,,,
6,87188,0,22.200,4.500,1484,16224,-1500,,,,,,,
6,89189,0,22.200,4.500,1564,16288,-1664,,,,,,,
6,92188,0,22.200,4.500,1504,16248,-1528,,,,,,,
6,94188,0,22.200,4.500,1428,16300,-1612,,,,,,,
6,97188,0,22.200,4.500,1596,16228,-1524,,,,,,,
6,99188,0,22.200,4.500,1512,16240,-1628,,,,,,,
6,102189,0,22.200,4.500,1700,16380,-1568,,,,,,,
6,104188,0,22.200,4.500,1540,16200,-1748,,,,,,,
6,107188,0,22.200,4.500,1656,16128,-1572,,,,,,,
6,109188,0,22.200,4.500,1632,16320,-1612,,,,,,,
6,112188,0,22.200,4.500,1572,16152,-1556,,,,,,,
6,114188,0,22.200,4.500,1548,16236,-1768,,,,,,,
6,117188,0,22.200,4.500,1380,16116,-1532,,,,,,,
6,119188,0,22.200,4.500,1516,16196,-1628,,,,,,,
6,122188,0,22.200,4.500,1392,16224,-1716,,,,,,,
6,124188,0,22.200,4.500,1500,16268,-1560,,,,,,,
6,127188,0,22.200,4.500,1488,16252,-1580,,,,,,,
6,129189,0,22.200,4.500,1460,16272,-1544,,,,,,,
6,132188,0,22.200,4.500,1612,16336,-1708,,,,,,,
6,134188,0,22.200,4.500,1580,16244,-1472,,,,,,,
6,137188,0,22.200,4.500,1548,16316,-1584,,,,,,,
6,139188,0,22.200,4.500,1720,16156,-1656,,,,,,,
6,142188,0,22.200,4.500,1600,16224,-1596,,,,,,,
6,144188,0,22.200,4.500,1620,16268,-1668,,,,,,,
6,147188,0,22.200,4.500,1636,16376,-1696,,,,,,,
6,149188,0,22.200,4.500,1536,16096,-1572,,,,,,,
6,152188,0,22.200,4.500,1596,16064,-1604,,,,,,,
6,154188,0,22.200,4.500,1604,16328,-1776,,,,,,,
6,157188,0,22.200,4.500,1528,16240,-1852,,,,,,,
6,159188,0,22.200,4.500,1560,16184,-1612,,,,,,,
6,162188,0,22.200,4.500,1484,16328,-1500,,,,,,,
6,164189,0,22.200,4.500,1612,16292,-1724,,,,,,,
6,167189,0,22.200,4.500,1516,16212,-1512,,,,,,,
6,169189,0,22.200,4.500,1672,16412,-1632,,,,,,,
6,172189,0,22.200,4.500,1568,16252,-1596,,,,,,,
6,174189,0,22.200,4.500,1604,16320,-1796,,,,,,,
6,177189,0,22.200,4.500,1616,16228,-1620,,,,,,,
6,179189,0,22.200,4.500,1384,16116,-1656,,,,,,,
6,182189,0,22.200,4.500,1624,16292,-1776,,,,,,,
6,184188,0,22.200,4.500,1444,16084,-1608,,,,,,,
6,187188,0,22.200,4.500,1500,16060,-1728,,,,,,,
6,189188,0,22.200,4.500,1604,16248,-1624,,,,,,,
6,192188,0,22.200,4.500,1452,16068,-1704,,,,,,,
6,194188,0,22.200,4.500,1548,16060,-1564,,,,,,,
6,197188,0,22.200,4.500,1548,16256,-1524,,,,,,,
6,199188,0,22.200,4.500,1692,16304,-1564,,,,,,,
6,202188,0,22.200,4.500,1620,16132,-1480,,,,,,,
6,204188,0,22.200,4.500,1712,16376,-1572,,,,,,,
6,207188,0,22.200,4.500,1760,16308,-1396,,,,,,,
6,209188,0,22.200,4.500,1624,16272,-1640,,,,,,,
6,212188,0,22.200,4.500,1692,16348,-1516,,,,,,,
6,214189,0,22.200,4.500,1444,16232,-1644,,,,,,,
6,217188,0,22.200,4.500,1620,16260,-1708,,,,,,,
6,219188,0,22.200,4.500,1492,16188,-1568,,,,,,,
6,222189,0,22.200,4.500,1536,16192,-1880,,,,,,,
6,224189,0,22.200,4.500,1512,16176,-1712,,,,,,,
6,227189,0,22.200,4.500,1392,16180,-1780,,,,,,,
6,229189,0,22.200,4.500,1672,16212,-1524,,,,,,,
6,232189,0,22.200,4.500,1544,16064,-1600,,,,,,,
6,234188,0,22.200,4.500,1680,16136,-1640,,,,,,,
6,237188,0,22.200,4.500,1500,16264,-1660,,,,,,,
6,239188,0,22.200,4.500,1584,16308,-1564,,,,,,,
6,242188,0,22.200,4.500,1540,16188,-1696,,,,,,,
6,244188,0,22.200,4.500,1552,16408,-1504,,,,,,,
6,247188,0,22.200,4.500,1696,16328,-1496,,,,,,,
6,249188,0,22.200,4.500,1488,16276,-1436,,,,,,,
6,252188,0,22.200,4.500,1496,16276,-1536,,,,,,,
6,254188,0,22.200,4.500,1504,16208,-1588,,,,,,,
6,257188,0,22.200,4.500,1440,16052,-1628,,,,,,,
6,259188,0,22.200,4.500,1496,16284,-1724,,,,,,,
6,262188,0,22.200,4.500,1564,16176,-1656,,,,,,,
6,264188,0,22.200,4.500,1624,16112,-1692,,,,,,,
6,267188,0,22.200,4.500,1452,16204,-1612,,,,,,,
6,269188,0,22.200,4.500,1540,16204,-1624,,,,,,,
6,272188,0,22.200,4.500,1552,16208,-1676,,,,,,,
6,274188,0,22.200,4.500,1448,16248,-1644,,,,,,,
6,277188,0,22.200,4.500,1536,16348,-1700,,,,,,,
6,279188,0,22.200,4.500,1616,16292,-1600,,,,,,,
6,282188,0,22.200,4.500,1572,16240,-1564,,,,,,,
6,284188,0,22.200,4.500,1652,16380,-1720,,,,,,,
6,287188,0,22.200,4.500,1652,16296,-1772,,,,,,,
6,289188,0,22.200,4.500,1616,16284,-1752,,,,,,,
6,292188,0,22.200,4.500,1604,16128,-1528,,,,,,,
6,294188,0,22.200,4.500,1600,16296,-1744,,,,,,,
6,297188,0,22.200,4.500,1644,16404,-1748,,,,,,,
6,299188,0,22.200,4.500,1508,15892,-1592,,,,,,,
6,302188,0,22.200,4.500,1540,16096,-1584,,,,,,,
6,304188,0,22.200,4.500,1604,16200,-1540,,,,,,,
6,307188,0,22.200,4.500,1608,16340,-1528,,,,,,,
6,309188,0,22.200,4.500,1740,16284,-1728,,,,,,,
6,312188,0,22.200,4.500,1608,16120,-1540,,,,,,,
6,314188,0,22.200,4.500,1544,16364,-1716,,,,,,,
6,317188,0,22.200,4.500,1504,16380,-1652,,,,,,,
6,319188,0,22.200,4.500,1440,16184,-1544,,,,,,,
6,322188,0,22.200,4.500,1572,16196,-1536,,,,,,,
6,324188,0,22.200,4.500,1432,16340,-1680,,,,,,,
6,327188,0,22.200,4.500,1372,16220,-1604,,,,,,,
6,329188,0,22.200,4.500,1488,16136,-1696,,,,,,,
6,332188,0,22.200,4.500,1524,16088,-1740,,,,,,,
6,334189,0,22.200,4.500,1548,16296,-1752,,,,,,,
6,337189,0,22.200,4.500,1624,16240,-1608,,,,,,,
6,339188,0,22.200,4.500,1604,16224,-1592,,,,,,,
6,342188,0,22.200,4.500,1732,16272,-1732,,,,,,,
6,344188,0,22.200,4.500,1476,16180,-1616,,,,,,,
6,347188,0,22.200,4.500,1508,16384,-1864,,,,,,,
6,349189,0,22.200,4.500,1608,16336,-1516,,,,,,,
6,352189,0,22.200,4.500,1472,16224,-1524,,,,,,,
6,354188,0,22.200,4.500,1616,16408,-1436,,,,,,,
6,357188,0,22.200,4.500,1448,16376,-1508,,,,,,,
6,359188,0,22.200,4.500,1568,16248,-1632,,,,,,,
6,362188,0,22.200,4.500,1476,16272,-1640,,,,,,,
6,364188,0,22.200,4.500,1524,16156,-1476,,,,,,,
6,367188,0,22.200,4.500,1552,16276,-1688,,,,,,,
6,369189,0,22.200,4.500,1600,16284,-1632,,,,,,,
6,372188,0,22.200,4.500,1656,16068,-1588,,,,,,,
6,374188,0,22.200,4.500,1660,16284,-1760,,,,,,,
6,377188,0,22.200,4.500,1628,16296,-1712,,,,,,,
6,379189,0,22.200,4.500,1584,16168,-1564,,,,,,,
6,382189,0,22.200,4.500,1556,16176,-1636,,,,,,,
6,384188,0,22.200,4.500,1420,16288,-1536,,,,,,,
6,387188,0,22.200,4.500,1316,16264,-1688,,,,,,,
6,389188,0,22.200,4.500,1512,16232,-1600,,,,,,,
6,392188,0,22.200,4.500,1520,16236,-1576,,,,,,,
6,394188,0,22.200,4.500,1452,16260,-1636,,,,,,,
6,397188,0,22.200,4.500,1552,16464,-1688,,,,,,,
6,399188,0,22.200,4.500,1528,16236,-1604,,,,,,,
6,402188,0,22.200,4.500,1488,16044,-1672,,,,,,,
6,404188,0,22.200,4.500,1640,16224,-1648,,,,,,,
6,407189,0,22.200,4.500,1636,16256,-1612,,,,,,,
6,409189,0,22.200,4.500,1696,16252,-1600,,,,,,,
6,412189,0,22.200,4.500,1584,16112,-1568,,,,,,,
6,414189,0,22.200,4.500,1536,16200,-1604,,,,,,,
6,417189,0,22.200,4.500,1516,16440,-1772,,,,,,,
6,419189,0,22.200,4.500,1588,16104,-1644,,,,,,,
6,422189,0,22.200,4.500,1436,16112,-1740,,,,,,,
6,424189,0,22.200,4.500,1696,16372,-1532,,,,,,,
6,427189,0,22.200,4.500,1532,16284,-1624,,,,,,,
6,429189,0,22.200,4.500,1692,16288,-1676,,,,,,,
6,432189,0,22.200,4.500,1552,16300,-1564,,,,,,,
6,434189,0,22.200,4.500,1528,16216,-1572,,,,,,,
6,437189,0,22.200,4.500,1592,16276,-1668,,,,,,,
6,439189,0,22.200,4.500,1508,16140,-1560,,,,,,,
6,442189,0,22.200,4.500,1596,16176,-1672,,,,,,,
6,444189,0,22.200,4.500,1600,16196,-1592,,,,,,,
6,447189,0,22.200,4.500,1568,16160,-1572,,,,,,,
6,449188,0,22.200,4.500,1612,16144,-1452,,,,,,,
6,452188,0,22.200,4.500,1468,16148,-1760,,,,,,,
6,454188,0,22.200,4.500,1520,16412,-1548,,,,,,,
6,457188,0,22.200,4.500,1552,16228,-1532,,,,,,,
6,459188,0,22.200,4.500,1500,16164,-1580,,,,,,,
6,462189,0,22.200,4.500,1524,16440,-1472,,,,,,,
6,464189,0,22.200,4.500,1344,16180,-1344,,,,,,,
6,467189,0,22.200,4.500,1596,16144,-1500,,,,,,,
6,469189,0,22.200,4.500,1692,16136,-1520,,,,,,,
6,472189,0,22.200,4.500,1628,16164,-1592,,,,,,,
6,474188,0,22.200,4.500,1584,16364,-1696,,,,,,,
6,477188,0,22.200,4.500,1548,16404,-1716,,,,,,,
6,479188,0,22.200,4.500,1596,16052,-1532,,,,,,,
6,482188,0,22.200,4.500,1472,16048,-1668,,,,,,,
6,484188,0,22.200,4.500,1676,16444,-1784,,,,,,,
6,487188,0,22.200,4.500,1568,16232,-1564,,,,,,,
6,489189,0,22.200,4.500,1676,16264,-1724,,,,,,,
6,492188,0,22.200,4.500,1756,16252,-1376,,,,,,,
6,494188,0,22.200,4.500,1596,16280,-1568,,,,,,,
6,497188,0,22.200,4.500,1652,16372,-1588,,,,,,,
6,499188,0,22.200,4.500,1512,16180,-1680,,,,,,,
6,502188,0,22.200,4.500,1560,16408,-1684,,,,,,,
6,504188,0,22.200,4.500,1408,16072,-1668,,,,,,,
6,507188,0,22.200,4.500,1524,16104,-1512,,,,,,,
6,509188,0,22.200,4.500,1684,16376,-1688,,,,,,,
6,512188,0,22.200,4.500,1444,16364,-1680,,,,,,,
6,514188,0,22.200,4.500,1616,16092,-1512,,,,,,,
6,517188,0,22.200,4.500,1568,16152,-1628,,,,,,,
6,519188,0,22.200,4.500,1772,16260,-1716,,,,,,,
6,522188,0,22.200,4.500,1520,16160,-1592,,,,,,,
6,524188,0,22.200,4.500,1380,16124,-1736,,,,,,,
6,527188,0,22.200,4.500,1392,16196,-1708,,,,,,,
6,529188,0,22.200,4.500,1400,16256,-1704,,,,,,,
6,532188,0,22.200,4.500,1420,16264,-1588,,,,,,,
6,534188,0,22.200,4.500,1564,16240,-1644,,,,,,,
6,537188,0,22.200,4.500,1552,16120,-1692,,,,,,,
6,539188,0,22.200,4.500,1576,16220,-1588,,,,,,,
6,542188,0,22.200,4.500,1640,16220,-1652,,,,,,,
6,544188,0,22.200,4.500,1624,16276,-1604,,,,,,,
6,547188,0,22.200,4.500,1676,16336,-1572,,,,,,,
6,549188,0,22.200,4.500,1556,16260,-1700,,,,,,,
6,552189,0,22.200,4.500,1624,16244,-1632,,,,,,,
6,554188,0,22.200,4.500,1496,16208,-1568,,,,,,,
6,557188,0,22.200,4.500,1468,16140,-1724,,,,,,,
6,559188,0,22.200,4.500,1728,16444,-1632,,,,,,,
6,562188,0,22.200,4.500,1508,16044,-1532,,,,,,,
6,564188,0,22.200,4.500,1612,16332,-1680,,,,,,,
6,567188,0,22.200,4.500,1648,16260,-1484,,,,,,,
6,569188,0,22.200,4.500,1576,16348,-1756,,,,,,,
6,572188,0,22.200,4.500,1808,16408,-1584,,,,,,,
6,574188,0,22.200,4.500,1552,16176,-1764,,,,,,,
6,577188,0,22.200,4.500,1616,16256,-1664,,,,,,,
6,579188,0,22.200,4.500,1432,16224,-1584,,,,,,,
6,582188,0,22.200,4.500,1500,16192,-1616,,,,,,,
6,584188,0,22.200,4.500,1644,16260,-1620,,,,,,,
6,587189,0,22.200,4.500,1640,16224,-1676,,,,,,,
6,589188,0,22.200,4.500,1624,16152,-1572,,,,,,,
6,592188,0,22.200,4.500,1600,16232,-1568,,,,,,,
6,594188,0,22.200,4.500,1612,16220,-1744,,,,,,,
6,597188,0,22.200,4.500,1452,16284,-1624,,,,,,,
6,599189,0,22.200,4.500,1616,16280,-1644,,,,,,,
6,602189,0,22.200,4.500,1496,16176,-1556,,,,,,,
